Series Name,"Series Code","Country Name","Country Code","1990 [YR1990]","2000 [YR2000]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]"
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Congo, Dem. Rep.","COD","..","34.0734236209664","9.51717163959063","8.15740096363571","-2.13537456115867","2.88570968238284","5.1319556922774","3.56191706484255","6.78171351846642","17.1172427627576","0.334923960877774",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Congo, Rep.","COG","4.41254332165542","-53.3699001626635","59.6350978680832","25.6879498954731","8.61667389080797","-16.0042364405544","-22.0515877347285","-30.3343317163687","-14.0886294239656","-28.1560047608116","..",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Costa Rica","CRI","2.48205128672825","-1.00914703301451","5.81374001315058","1.98471704279611","3.1880913270692","4.58549935884108","4.03521789375478","1.47844425139185","0.641488532363738","0.792685212271763","-4.75356293113525",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Cote d'Ivoire","CIV","..","..","29.7374102723041","4.47982274404023","15.4394688790785","47.4976034509243","4.8556348273858","3.49170977599493","4.97954115659833","2.51188796536125","-1.64074466465694",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Croatia","HRV","..","3.02629300767595","-1.9410430215747","2.20594153834202","0.169474287022055","6.01849066057009","2.32243288613176","6.759554643771","4.47692898822363","4.75148100975969","-5.66104971487754",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Cuba","CUB","-1.2070238581083","2.2311451666321","4.95391755939325","2.70139896684086","2.6588645358451","5.2025249132605","3.31032960809911","1.41307548484694","1.0820175814992","..","..",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Curacao","CUW","..","..","..","..","..","..","..","..","..","..","..",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Cyprus","CYP","1.82835263719807","1.72433252663318","-8.70658447356253","-8.03606157836205","-2.67871534903252","8.23753782729287","4.19091529538616","6.69978996337164","3.34869440823651","2.10718229910908","-8.94961750871018",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Czech Republic","CZE","..","1.84019771508068","0.616723315477245","0.75773165407908","3.34695913621678","6.01866793584114","3.27091160901168","5.9998395884536","3.10166171715269","1.99965641893468","-3.67253454650776",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Denmark","DNK","2.11726852960163","1.50700083483201","0.739712943748032","2.49170373537886","3.36412625248232","1.86277030756006","1.64601758418532","1.80619567977942","1.75907821337582","2.023303062759","-1.04084193918239",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Djibouti","DJI","..","..","..","..","13.719572034126","8.49029956627103","1.45696538203288","0.266004524297728","12.6844539247454","10.3731040647389","-0.681398232641499",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Dominica","DMA","..","..","..","..","..","..","..","..","..","..","..",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Dominican Republic","DOM","-9.05035150218686","1.07767534516697","1.63442205898772","1.49327567880222","5.63291470621303","10.0017088682401","6.00308317139489","1.03871973442156","4.31693456303567","4.46063405029307","-7.89869328510248",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Ecuador","ECU","6.75496788412548","-6.10982959835925","5.10028754513961","5.18632814203292","2.04734866878012","-3.15237884730558","-4.0248007486893","1.05853771092073","-2.81355452172262","-2.50545308589129","-11.3062111815462",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Egypt, Arab Rep.","EGY","-0.920937164689235","3.13599079520195","2.88691859335171","1.15359017886814","1.32194032580031","6.23318010710486","2.16194457724936","-3.51812060825334","2.02656085915937","3.03104047552554","4.00998369428814",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","El Salvador","SLV","..","-1.21701300933715","0.565459232774245","1.01387217437347","-0.865600716996681","3.95949712991803","1.63054887977232","-0.306624728066566","-0.826956065463804","4.97832060311731","-10.9903323744189",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Equatorial Guinea","GNQ","..","..","23.6778314754281","14.6133251049571","6.53110429063462","4.79830280472827","-13.7750416570984","-16.6494113769009","-5.20020373887262","-13.4141089395981","-13.6165316077138",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Eritrea","ERI","..","-3.93530871208179","..","..","..","..","..","..","..","..","..",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Estonia","EST","..","..","5.38684011134735","4.57844976347688","4.72846530038913","2.59007159562026","4.74571457383193","4.80729966015988","5.21080080524838","3.64193285041881","-1.40697186691719",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Eswatini","SWZ","..","4.30641393581497","6.41502756545987","6.65572511520122","1.35925616922177","1.47151793859007","-1.91117856843451","-1.22560797824538","5.95965876345367","-4.14215835265905","-4.18842853121274",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Ethiopia","ETH","..","..","7.14144546133979","9.03235924375511","11.2974908454643","8.03086418121279","11.778797553836","7.58339050345458","16.3780665777122","23.0918573447316","18.8951784530501",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Faroe Islands","FRO","..","..","..","..","..","..","..","..","..","..","..",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Fiji","FJI","..","..","..","..","..","..","..","..","..","..","..",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Finland","FIN","-2.13309138637491","3.84448888387607","-2.38732021502101","-1.51065235505182","0.599372930649665","1.97796740356215","1.9728229129889","2.17875471931318","1.91818006049525","0.642326023205399","-2.58921808373414",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","France","FRA","1.99456225687275","1.46554383035173","-1.0979744882782","0.379711725008391","0.693644312182258","2.18225259956345","0.855397532009022","1.71260603003314","0.97704107274761","1.73554098890591","-10.4382044254935",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","French Polynesia","PYF","..","..","..","..","..","..","..","..","..","..","..",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Gabon","GAB","-14.1885839935642","-1.83210833279888","11.5157746113824","1.92943634456628","7.2793260736394","2.52482429845575","-2.57398368467015","-3.13388333665587","24.9897435872961","1.39840064071517","-10.6327528956331",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Gambia, The","GMB","..","..","1.66637066858574","0.561680010328658","-4.95244175298846","3.79556815663503","0.16018470108196","0.0325162254818139","13.3438591700555","2.70792744689344","-9.71496043323758",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Georgia","GEO","..","..","8.80376803452462","4.43273351890832","7.25521768531905","1.69468498894953","-1.29135499046032","8.39026020977904","7.58360832482077","4.56912838702436","-6.4615529028694",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Germany","DEU","4.98383284343345","0.860971430298264","-0.325938303421907","0.376766912771529","1.9252610778306","1.88000152994383","2.35075325912339","1.83167753598352","1.03398236142181","0.725590329602326","-5.74078042416393",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Ghana","GHA","..","..","7.29708265409283","12.228306242738","-7.01618091662266","0.641118728538942","3.5320850079614","1.45900388109008","6.50089766276163","4.45750144885888","10.981875761493",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Gibraltar","GIB","..","..","..","..","..","..","..","..","..","..","..",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Greece","GRC","..","..","-3.43807854712152","-2.12973037582658","3.42244980631843","1.53079129532445","0.544219582076593","1.27217658148579","1.37655030920311","2.41324816987397","-9.34230848795575",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Greenland","GRL","..","..","..","..","..","..","..","..","..","..","..",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Grenada","GRD","..","..","..","..","..","..","..","..","..","..","..",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Guam","GUM","..","..","..","..","..","..","..","..","..","..","..",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Guatemala","GTM","-1.43102407822504","-0.83836808940849","2.50165510266423","1.28264974761885","2.59859278383836","5.12129053222223","0.883685246496555","1.16716593933133","1.70304888878891","4.16634726423848","-1.04008351454233",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Guinea","GIN","..","..","7.92821286596958","-2.71090096631448","0.930772574879185","3.9639030477943","4.78598270607012","10.717050690056","5.08067952797882","2.9744738364333","-0.248467410712323",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Guinea-Bissau","GNB","..","..","-15.1243430405373","-3.11572766916814","6.90934057659449","9.27978829252505","8.07634435033522","11.4471326848344","-7.15714687993871","1.29999949109344","-3.75009394987781",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Guyana","GUY","..","..","..","..","..","..","..","..","..","..","..",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Haiti","HTI","-1.94044179388602","55.6913721439506","-0.933647108763225","3.36062350473647","1.03424273943918","1.97735229150193","1.04891495687023","2.08405945260407","0.552340505217558","-2.12786143705999","-4.01864160150569",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Honduras","HND","-4.89415441944175","2.99931550066141","-0.784705628821882","-2.09864180611822","2.24782184429064","7.99050249049498","1.75642048040805","4.68114929482284","-2.21659248072351","0.96650075518167","-6.23998456984337",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Hong Kong SAR, China","HKG","..","..","..","..","..","..","..","..","..","..","..",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Hungary","HUN","..","4.37329884781501","-1.57898961279848","5.53493080898465","4.25524919045816","4.15397006530927","5.57615027672634","2.56626531532893","5.22798713813728","6.36982784523059","-4.80346502592072",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Iceland","ISL","..","..","3.06677724475828","14.1442461672053","2.59742234750631","7.49310292022646","6.14254500588987","2.59099453328939","-2.34672827117501","6.59465251262145","-11.2813829827764",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","India","IND","5.58403508682872","3.65832802899779","4.81219713646361","4.49986352713965","5.79491846470148","7.65650519791899","6.3660984604257","7.25165034032109","4.74728871865715","3.29898364607142","-8.06120304929452",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Indonesia","IDN","55.4131148072566","175.755025887922","3.99617203426797","4.20631848736474","2.57814902574059","5.06477386579884","6.43585183034511","4.86681382448259","4.56936174101226","3.3767172194441","-4.57308327052714",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Iran, Islamic Rep.","IRN","7.42466983314176","-0.284368123271875","-11.0961689010715","-3.64366578074902","-2.35943572482748","-16.5153091364138","14.3455412199226","-1.69291300703655","-15.3007594091769","..","..",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Iraq","IRQ","..","..","9.71102738339775","1.45841828843859","-6.08851091279772","-20.2021136538217","-4.11433943442476","4.18525811979728","5.08958237794576","9.61212400138301","-31.7343562824645",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Ireland","IRL","6.60513604081827","8.2333362846978","-1.20467015209384","6.1195799802948","6.91085908626479","5.06757002477607","5.32743654704933","1.55627314305403","3.5748139742833","4.06843945864664","-5.9929626299182",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Isle of Man","IMN","..","..","..","..","..","..","..","..","..","..","..",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Israel","ISR","..","3.10113910320808","0.252763742834205","4.36163782764088","4.11746806026842","2.55752531695099","3.24526094683466","2.81580155543415","1.47397917548093","3.00514932547829","-5.13126813909933",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Italy","ITA","2.37976057459453","1.81505236370857","-4.52063386508948","-2.26210749000717","-0.081760356033044","0.567050896610553","4.18768551645434","1.93311500237661","1.53430115279502","1.94182878556019","-9.55757438117156",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Jamaica","JAM","..","..","1.45531739098334","-1.91045121529852","-0.34397951302212","2.12352173569572","1.37464614874034","2.21314054806815","1.1134268194763","1.15196066118135","-10.9141941588471",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Japan","JPN","4.578889348438","2.54022814574395","1.92892212818101","2.89550224646078","0.42979881708473","4.0508688337983","0.90599411188694","1.81732067124622","-0.660257380089419","0.183368098429114","-3.54631258334118",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Jordan","JOR","-8.38865706836891","4.01134216502868","-2.97833844250944","-0.254082597422368","-1.1783205117984","0.0200565490957842","-0.43962145334892","1.12944103761899","-0.749381759722681","2.28630134778737","-2.68712560474582",".."
Adjusted net national income per capita (annual % growth),"NY.ADJ.NNTY.PC.KD.ZG","Kazakhstan","KAZ","..","-6.26555319254527","6.21716922021885","9.35761669753067","4.65968491661511","2.36491391667523","-3.65867170435095","2.1715579366228","-1.37179067562997","5.07195187770419","-0.364825297323549",".."
